perseus_n,perseus_text,comp,anceps_n,anceps_text,speaker,elision,speech
['422'],"datus est duobus, non queror tempus breve:",0.918918919,282, da^tu^s e_st du^o_bu*s no_n qve^ro_r te*mpu_s bre^ve*,['#medea'],0,10
['423'],multum patebit. faciet hic faciet dies,1,283, mu*ltu_m pa^te_bi*t fa^ci^e^t hi_c fa^ci^e_t di^e*s,['#medea'],0,10
['424'],quod nullus umquam taceat— invadam deos,0.857142857,284, qvo*d nu_llu^s u_mqva*m ta^ce^a^t i_nva*da_m de^o*s,['#medea'],0,10
"['425', '425b']",et cuncta quatiam. Recipe turbatum malis.,0.916666667,285, e*t cu_ncta^ qva^ti^a*m re^ci^pe^ tu_rba*tu_m ma^li*s,"['#medea', '#nutrix']",0,10
"['426', '426b']","era, pectus, animum mitiga. Sola est quies,",0.916666667,286, e^ra^ pe_ctu^s a^ni^mu*m mi_ti^ga_ so*l(a) e_st qvi^e*s,"['#nutrix', '#medea']",1,
['427'],mecum ruina cuncta si video obruta:,1,287, me*cu_m ru^i_na* cu_ncta^ si_ vi^de^(o) o_bru^ta*,['#medea'],1,
['428'],"mecum omnia abeant. trahere, cum pereas, libet.",1,288,me*c(u)m o_mni^(a) a^be^a*nt tra^he^re^ cu_m pe^re^a_s li^be*t,['#medea'],2,
['429'],"Quam multa sint timenda, si perstas, vide:",0.944444444,289, qva*m mu_lta^ si_nt ti*me_nda^ si_ pe*rsta_s vi^de*,['#nutrix'],0,
['430'],nemo potentes aggredi tutus potest.,1,290, ne*mo_ po^te_nte*s a_ggre^di_ tu*tu_s po^te*st,['#nutrix'],0,
['431'],"O dura fata semper et sortem asperam,",1,291, o* du_ra^ fa_ta* se_mpe^r e_t so*rt(e)m a_spe^ra*m,['#iason'],1,11
['432'],cum saevit et cum parcit ex aequo malam!,0.916666667,292, cu*m s[ae]vi^t e_t cu*m pa_rci^t e_x [ae]qvo_ ma^la*m,['#iason'],0,11
['433'],remedia quotiens invenit nobis deus,0.90625,293,re*me^di^a^ qvo^ti^e*ns i_nve^ni_t no*bi_s de^u*s,['#iason'],0,11
['434'],periculis peiora: si vellem fidem,0.896551724,294, pe*ri_cu^li_s pe*jo_ra^ si_ ve*lle_m fi^de*m,['#iason'],0,11
['435'],"praestare meritis coniugis, leto fuit",0.909090909,295, pr[ae]sta_re^ me^ri^ti*s co_nju^gi_s le*to_ fu^i*t,['#iason'],0,11
['436'],"caput offerendum; si mori nollem, fide",1,296, ca^pu^t o_ffe^re_ndu*m si_ mo^ri_ no*lle_m fi^de*,['#iason'],0,11
['437'],"misero carendum, non timor vicit fidem,",1,297, mi^se^ro_ ca^re_ndu*m no_n ti^mo_r vi*ci_t fi^de*m,['#iason'],0,11
['438'],sed trepida pietas: quippe sequeretur necem,0.846153846,298, se*d tre^pi^da^ pi^e^ta*s qvi_ppe^ se^qve^re*tu_r ne^ce*m,['#iason'],0,11
['439'],"proles parentum, sancta si caelum incolis",1,299, pro*le_s pa^re_ntu*m sa_ncta^ si_ c[ae]l(u)m i_nco^li*s,['#iason'],1,11
['440'],"Iustitia, numen invoco ac testor tuum:",0.96969697,300, ju*sti^ti^a^ nu_me*n i_nvo^c(o) a_c te*sto_r tu^u*m,['#iason'],1,11
['441'],"nati patrem vicere. quin ipsam quoque,",0.787878788,301, na*ti_ pa^tre_m vi*ce_re^ qvi_n i*psa_m qvo^qve*,['#iason'],0,11
['442'],"etsi ferox est corde nec patiens iugi,",0.911764706,302, e*tsi_ fe^ro_x e*st co_rde^ ne_c pa^ti^e_ns ju^gi*,['#iason'],0,11
['443'],consulere natis malle quam thalamis reor.,0.918918919,303, co*nsu^le^re^ na_ti*s ma_lle^ qva_m tha^la^mi_s re^o*r,['#iason'],0,11
['444'],constituit animus precibus iratam aggredi.,1,304, co*nsti^tu^i^t a^ni^mu*s pre^ci^bu^s i_ra*t(a)m a_ggre^di*,['#iason'],1,11
['445'],"atque ecce, viso memet exiluit, furit,",0.90625,305, a*tqv(e) e_cce^ vi_so* me_me^t e_xi^lu^i_t fu^ri*t,['#iason'],1,11
['446'],fert odia prae se: totus in vultu est dolor.,1,306, fe*rt o^di^a^ pr[ae] se* to_tu^s i_n vu*lt(u) e_st do^lo*r,['#iason'],1,11
['447'],"Fugimus, Iason: fugimus— hoc non est novum,",1,307,fu*gi^mu^s i^a_so*n fu^gi^mu^s ho_c no*n e_st no^vu*m,['#medea'],0,12
['448'],mutare sedes; causa fugiendi nova est:,1,308, mu*ta_re^ se_de*s c[au]sa^ fu^gi^e*ndi_ no^v(a) e*st,['#medea'],1,12
['449'],"pro te solebam fugere, discedo exeo,",1,309, pro* te_ so^le_ba*m fu^ge^re^ di_sce*d(o) e_xe^o*,['#medea'],1,12
['450'],penatibus profugere quam cogis tuis:,0.90625,310,pe*na_ti^bu_s pro*fu^ge^re^ qva_m co*gi_s tu^i*s,['#medea'],0,12
['451'],at quo remittas? Phasin et Colchos petam,0.756756757,311, a*d qvo_s re^mi_tti*s pha_si^n e_t co*lcho_s pe^ta*m,['#medea'],0,12
['452'],patriumque regnum quaeque fraternus cruor,0.763157895,312, pa^tri^u_mqve^ re_gnu*m qv[ae]qve^ fra_te*rnu_s cru^o*r,['#medea'],0,12
['453'],perfudit arva? quas peti terras iubes?,0.818181818,313, pe*rfu_di^t a_rva* qva_s pe^ti_ te*rra_s ju^be*s,['#medea'],0,12
['454'],quae maria monstras? Pontici fauces freti,0.945945946,314, qv[ae] ma^ri^a^ mo_nstra*s po_nti^ci_ f[au]ce_s fre^ti*,['#medea'],0,12
['455'],per quas revexi nobilem regum manum 455,0.90625,315, pe*r qva_s re^ve_xi* no_bi^le_m re*gu_m ma^nu*m,['#medea'],0,12
['456'],adulterum secuta per Symplegadas?,1,316, a*du_lte^ru_m se*cu_ta^ pe_r sy*mple_ga^da*s,['#medea'],0,12
['457'],"parvamne lolcon, Thessala an Tempe petam?",0.805555556,317,pa^tru^a_mn(e) i^o_lco*n the_ssa^l(a) a_n te*mpe_ pe^ta*m,['#medea'],2,12
['458'],"quascumque aperui tibi vias, clausi mihi—",0.861111111,318,qva*scu_mqv(e) a^pe^ru^i* ti^bi^ vi^a_s cl[au]si_ mi^hi*,['#medea'],1,12
['459'],quo me remittis? exuli exilium imperas,0.941176471,319, qvo* me_ re^mi_tti*s e_xu^l(i) e_xi^li^(u)m i_mpe^ra*s,['#medea'],2,12
['460'],nec das. eatur. regius iussit gener:,0.933333333,320, ne*c da_s e^a_tu*r re_gi^u_s ju*ssi_t ge^ne*r,['#medea'],0,12
['461'],"nihil recuso, dira supplicia ingere:",1,321, ni*hi_l re^cu_so* di_ra^ su_ppli^ci^(a) i_nge^re*,['#medea'],1,12
['462'],merui cruentis paelicem poenis premat,1,322, me^ru^i_ cru^e_nti*s p[ae]li^ce_m p[oe]ni_s pre^ma*t,['#medea'],0,12
['463'],"regalis ira, vinculis oneret manus",1,323,re*ga_li^s i_ra* vi_ncu^li_s o^ne^re_t ma^nu*s,['#medea'],0,12
['464'],clausamque saxo noctis aeternae obruat:,0.914285714,324, cl[au]sa_mqve^ sa_xo* no_cti^s [ae]te*rn(ae) o_bru^a*t,['#medea'],1,12
['465'],"minora meritis patiar— ingratum caput,",1,325, mi*no_ra^ me^ri^ti*s pa^ti^a^r i_ngra*tu_m ca^pu*t,['#medea'],0,12
['466'],revolvat animus igneos tauri halitus,1,326, re*vo_lva^t a^ni^mu*s i_gne^o_s t[au]r(i) ha_li^tu*s,['#medea'],1,12
['467'],interque saevos gentis indomitae metus,0.914285714,327, i*nte_rqve^ s[ae]vo*s ge_nti^s i_ndo^mi^t[ae] me^tu*s,['#medea'],0,12
['468'],"armifero in arvo flanimeum Aeetae pecus,",0.888888889,328,a*rmi^fe^r(o) i^n a_rvo* fla_mme^(u)m [ae]e*t[ae] pe^cu*s,['#medea'],2,12
['469'],"hostisque subiti tela, cum iussu meo",0.8125,329, ho*sti_sqve^ su^bi^ti* te_la^ cu_m ju*ssu_ me^o*,['#medea'],0,12
['470'],terrigena miles mutua caede occidit;,1,330, te*rri^ge^na^ mi_le*s mu_tu^a_ c[ae]d(e) o_cci^di*t,['#medea'],1,12
['471'],adice expetita spolia Phrixei arietis,1,331,a^di^c(e) e_xpe^ti_ta* spo^li^a^ phri_xe*(i) a^ri^e^ti*s,['#medea'],2,12
['472'],somnoque iussum lumina ignoto dare,0.806451613,332, so*mno_qve^ ju_ssu*m lu_mi^n(a) i_gno*to_ da^re*,['#medea'],1,12
['473'],"insomne monstrum, traditum fratrem neci",1,333, i*nso_mne^ mo_nstru*m tra_di^tu_m fra*tre_m ne^ci*,['#medea'],0,12
['474'],"et scelere in uno non semel factum scelus,",1,334, e*t sce^le^r(e) i^n u_no* no_n se^me_l fa*ctu_m sce^lu*s,['#medea'],1,12
['475'],ausasqne natas fraude deceptas mea,0.903225806,335, [au]sa_sqve^ na_ta*s fr[au]de^ de_ce*pta_s me^a*,['#medea'],0,12
['476'],secare membra non revicturi senis:,1,336, se*ca_re^ me_mbra* no_n re^vi_ctu*ri_ se^ni*s,['#medea'],0,12
['478'],"per spes tuorum liberum et certum larem,",1,338, pe*r spe_s tu^o_ru*m li_be^r(u)m e_t ce*rtu_m la^re*m,['#medea'],1,12
['479'],"per victa monstra, per manus, pro te quibus",0.921052632,339, pe*r vi_cta^ mo_nstra* pe_r ma^nu_s pro* te_ qvi^bu*s,['#medea'],0,12
['480'],"numquam peperci, perque prseteritos metus,",0.756756757,340, nu*mqva_m pe^pe_rci* pe_rqve^ pr[ae]te^ri^to_s me^tu*s,['#medea'],0,12
['481'],"per caelum et undas, coniugi testes mei,",0.914285714,341, pe*r c[ae]l(u)m e^t u_nda*s co_nju^gi_ te*ste_s me^i*,['#medea'],1,12
['482'],"miserere, redde supplici felix vicem.",1,342, mi^se^re_re^ re_dde* su_ppli^ci_ fe*li_x vi^ce*m,['#medea'],0,12
['477'],aliena quaerens regna deserni mea:,0,337,a^li^e_na^ qv[ae]re*ns re_gna^ de_se^ru^i_ me^a*,['#medea'],0,12
['483'],"ex opibus illis, quas procul raptas Scythae",0.923076923,343, e*x o^pi^bu^s i_lli*s qva_s pro^cu_l ra*pta_s scy^th[ae],['#medea'],0,12
['484'],"usque a perustis Indiae populis agunt,",0.911764706,344, u*sqv(e) a_ pe^ru_sti*s i_ndi^[ae] po^pu^li_s a^gu*nt,['#medea'],1,12
['485'],"quas quia referta vix domus gaza capit,",0.805555556,345, qva*s qvi^a^ re^fe_rta* vi_x do^mu_s ga*za_s ca^pi*t,['#medea'],0,12
['486'],"ornamus auro nemora, nil exul tuli",1,346, o*rna_mu^s [au]ro* ne^mo^ra^ ni_l e*xu_l tu^li*,['#medea'],0,12
['487'],nisi fratris artus: hos quoque impendi tibi;,0.846153846,347, ni^si^ fra_tri^s a_rtu*s ho_s qvo^qv(e) i_mpe*ndi_ ti^bi*,['#medea'],1,12
['488'],"tibi patria cessit, tibi pater, frater, pudor—",1,348, ti^bi^ pa^tri^a^ ce_ssi*t ti^bi^ pa^te_r fra*te_r pu^do*r,['#medea'],0,12
['489'],hac dote nupsi. redde fugienti sua.,1,349, ha*c do_te^ nu_psi* re_dde^ fu^gi^e*nti_ su^a*,['#medea'],0,12
['490'],"Perimere cum te vellet infestus Creo,",1,350,pe*ri^me^re^ cu_m te* ve_lle^t i_nfe*stu_s cre^o*,['#iason'],0,
['491'],lacrimis meis evictus exilium dedit.,1,351, la^cri^mi_s me^i_s e*vi_ctu^s e_xi^li^u_m de^di*t,['#iason'],0,
['492'],Poenam putabam: munus ut video est fuga.,1,352, p[oe]na_m pu^ta_ba*m mu_nu^s u_t vi^de^(o) e_st fu^ga*,['#medea'],1,
['493'],"Dum licet abire, profuge teque hinc eripe:",0.918918919,353, du*m li^ce^t a^bi_re* pro^fu^ge^ te_qv(e) hi*nc e_ri^pe*,['#iason'],1,
"['494', '494b']","gravis ira regum est semper, Hoc suades mihi,",0.925,354,gra^ui^s i_ra^ re_g(u)m e*st se_mpe^r ho_c sua*de_s mi^hi*,"['#iason', '#medea']",1,
['495'],praestas Creusae: paelicem invisam amoves.,1,355, pr[ae]sta_s cre^u_s[ae] p[ae]li^c(e)m i_nvi*s(a)m a_mo^ve*s,['#medea'],2,
"['496', '496b']",Medea amores obicit? Et caedem et dolos.,1,356, me*de_(a) a^mo_re*s o^bi^ci^t e_t c[ae]d(e)m e_t do^lo*s,"['#iason', '#medea']",2,
['497'],Obicere tandem quod potes crimen mihi?,0.794117647,357,o*bi^ce^re^ cri_me*n qvo_d po^te_s ta*nde_m mi^hi*,['#iason'],0,
"['498', '498b']","Quodcumque feci. Restat hoc unum insuper,",0.861111111,358, qvo*dcu_mqve^ fe_ci* re_sta^t ho_c u*n(u)m i_nsu^pe*r,"['#medea', '#iason']",1,
['499'],tuis ut etiam sceleribus fiam nocens.,1,359, tu*i_s u^t e^ti^a*m sce^le^ri^bu_s fi*a_m no^ce*ns,['#iason'],0,
['500'],"Tua illa, tua sunt illa: cui prodest scelus",1,360,tu*(a) i_lla^ tu^a^ su*nt i_lla^ c[ui] pro*de_st sce^lu*s,['#medea'],1,13
['501'],"is fecit— omnes coniugem infamem arguant,",0.916666667,361, i*s fe_ci^t o_mne*s co_nju^g(e)m i_nfa*m(e)m a_rgu^a*nt,['#medea'],2,13
['502'],"solus tuere, solus insontem voca:",1,362, so*lu_s tu^e_re* so_lu^s i_nso*nte_m vo^ca*,['#medea'],0,13
['503'],tibi innocens sit quisquis est pro te nocens.,0.853658537,363, ti*b(i) i_nno^ce_ns si*t qvi_sqvi^s e_st pro* te_ no^ce*ns,['#medea'],1,13
['504'],Ingrata vita est cuius acceptae pudet.,0.911764706,364, i*ngra_ta^ vi_t(a) e*st cu_ju^s a_cce*pt[ae] pu^de*t,['#iason'],1,
['505'],Retineuda non est cuius acceptae pudet.,0.828571429,365, re^ti^ne_nda^ no_n e*st cu_ju^s a_cce*pt[ae] pu^de*t,['#medea'],0,
['506'],"Quin potius ira concitum pectus doma,",0.939393939,366, qvi*n po^ti^u^s i_ra* co_nci^tu_m pe*ctu_s do^ma*,['#iason'],0,
"['507', '507b']",placare natis. Abdico eiuro abnuo—,0.896551724,367, pla*ca_re^ na_ti*s a_bdi^c(o) e_ju*r(o) a_bnu^o*,"['#iason', '#medea']",2,
['508'],meis Creusa liberis fratres dabit?,1,368, me*i_s cre^u_sa* li_be^ri_s fra*tre_s da^bi*t,['#medea'],0,
['509'],"Regina natis exulum, afflictis potens.",1,369, re*gi_na^ na_ti*s e_xu^l(u)m a_ffli*cti_s po^te*ns,['#iason'],1,
['510'],"Ne veniat umquam tam malus miseris dies,",0.916666667,370, ne* ve^ni^a^t u_mqva*m ta_m ma^lu_s mi^se^ri_s di^e*s,['#medea'],0,
['511'],qui prole foeda misceat prolem inclitam.,0.944444444,371, qvi* pro_le^ f[oe]da* mi_sce^a_t pro*l(e)m i_ncli^ta*m,['#medea'],1,
['512'],Phoebi nepotes Sisyphi nepotibus,1,372, ph[oe]bi_ ne^po_te*s si_sy^phi_ ne*po_ti^bu*s,['#medea'],0,
['513'],"Quid, misera, meque teque in exitium trahis?",0.789473684,373, qvi*d mi^se^ra^ me_qve* te_qv(e) i^n e_xi^ti^u_m tra^hi*s,['#iason'],1,
"['514', '514b']","abscede quaeso, Supplicem audivit Creo.",0.911764706,374, a*bsce_de^ qv[ae]so* su_ppli^c(e)m [au]di*vi_t cre^o*,"['#iason', '#medea']",1,
"['515', '515b']","Quid facere possim, loquere, Pro me? vel scelus.",0.87804878,375, qvi*d fa^ce^re^ po_ssi*m lo^qve^re^ pro_ me* ve_l sce^lu*s,"['#iason', '#medea']",0,
"['516', '516b']",Hinc rex et illinc— Est (et hic maior metus),0.842105263,376, hi*nc re_x e^t i_lli*nc e_st e^t hi_s ma*jo_r me^tu*s,"['#iason', '#medea']",0,
['517'],"Medea, nos † confligere, certemus sine,",1,377,me*de_a^ no_s co*nfli^ge^re^ ce_rte*mu_s si^ne*,['#medea'],0,
"['518', '518b']",sit pretium Iason. Cedo defessus malis.,1,378,si*t pre^ti^(u)m i^a_so*n ce_do^ de_fe*ssu_s ma^li*s,"['#medea', '#iason']",1,
['519'],et ipsa casus saepe iam expertos time.,0.911764706,379, e*t i_psa^ ca_su*s s[ae]pe^ j(a)m e_xpe*rto_s ti^me*,['#iason'],1,
['520'],Fortuna semper omnis infra me stetit.,1,380, fo*rtu_na^ se_mpe*r o_mni^s i_nfra* me_ ste^ti*t,['#medea'],0,
"['521', '521b']","Acastus instat, Propior est hostis Creo:",1,381, a*ca_stu^s i_nsta*t pro^pi^o^r e_st ho*sti_s cre^o*,"['#iason', '#medea']",0,14
['522'],utrumque profuge. non ut in socerum manus,0.918918919,382, u*tru_mqve^ pro^fu^ge* no_n u^t i_n so^ce^ru_m ma^nu*s,['#medea'],0,14
['523'],armes nec ut te caede cognata inquines,0.914285714,383, a*rme_s ne^c u_t te* c[ae]de^ co_gna*t(a) i_nqvi^ne*s,['#medea'],1,14
['524'],Medea cogit: innocens mecum fuge.,1,384, me*de_a^ co_gi*t i_nno^ce_ns me*cu_m fu^ge*,['#medea'],0,14
['525'],"Et quis resistet, gemina si bella ingruant,",0.921052632,385, e*t qvi_s re^si_ste*t ge^mi^na^ si_ be*ll(a) i_ngru^a*nt,['#iason'],1,
['526'],Creo atque Acastus arma si iungant sua?,0.828571429,386, cre*(o) a_tqv(e) a^ca_stu*s a_rma^ si_ ju*nga_nt su^a*,['#iason'],2,
['527'],"His adice Colchos, adice et Aeeten ducem,",1,387,hi*s a^di^ce^ co_lcho*s a^di^c(e) e^t [ae]e*te_n du^ce*m,['#medea'],1,
['528'],Scythas Pelasgis iunge: demersos dabo.,0.909090909,388, scy*tha_s pe^la_sgi*s ju_nge^ de_me*rso_s da^bo*,['#medea'],0,
"['529', '529b']","Alta extimesco sceptra, Ne cupias vide.",1,389,a*lt(a) e_xti^me_sco* sce_ptra^ ne_ cu^pi^a_s vi^de*,"['#iason', '#medea']",1,
['530'],"Suspecta ne sint, longa colloquia amputa.",0.916666667,390, su*spe_cta^ ne_ si*nt lo_nga^ co_llo^qvi^(a) a_mpu^ta*,['#iason'],1,
['531'],"Nunc summe toto Iuppiter caelo tona,",0.90625,391, nu*nc su_mme^ to_to* ju_ppi^te_r c[ae]lo_ to^na*,['#medea'],0,15
['532'],"intende dextram, vindices flammas para",1,392, i*nte_nde^ de_xtra*m vi_ndi^ce_s fla*mma_s pa^ra*,['#medea'],0,15
['533'],omnemque ruptis nubibus mundum quate.,0.818181818,393, o*mne_mqve^ ru_pti*s nu_bi^bu_s mu*ndu_m qva^te*,['#medea'],0,15
['534'],nec deligenti tela librentur manu,1,394, ne*c de_li^ge_nti* te_la^ li_bre*ntu_r ma^nu*,['#medea'],0,15
['535'],rei me vel istum: quisquis e nobis cadet,0.75,395, ve*l me_ ve^l i_stu*m qvi_sqvi^s e_ no*bi_s ca^de*t,['#medea'],0,15
['536'],"nocens peribit, non potest in nos tuum",1,396, no*ce_ns pe^ri_bi*t no_n po^te_st i*n no_s tu^u*m,['#medea'],0,15
"['537', '537b']","errare fulmen, Sana meditari incipe",1,397, e*rra_re^ fu_lme*n sa_na^ me^di^ta*r(i) i_nci^pe*,"['#medea', '#iason']",1,15
['538'],"et placida fare, si quod ex soceri domo",0.914285714,398, e*t pla^ci^da^ fa_re* si_ qvo^d e_x so^ce^ri_ do^mo*,['#iason'],0,
['539'],"potest fugam levare solamen, pete.",1,399, po*te_st fu^ga_m le*va_re^ so_la*me_n pe^te*,['#iason'],0,
['540'],"Contemnere animus regias, ut scis, opes",1,400, co*nte_mne^r(e) a^ni^mu*s re_gi^a_s u*t sci_s o^pe*s,['#medea'],1,16
['541'],potest soletque; liberos tantum fugae,0.909090909,401, po*te_st so^le_tqve* li_be^ro_s ta*ntu_m fu^g[ae],['#medea'],0,16
['542'],habere comites liceat in quorum' sinu,0.909090909,402, ha*be_re^ co^mi^te*s li^ce^a^t i_n qvo*ru_m si^nu*,['#medea'],0,16
['543'],lacrimas profundam. te novi nati manent.,0.942857143,403, la^cri^ma_s pro^fu_nda*m te_ no^vi_ gna*ti_ ma^ne*nt,['#medea'],0,16
['544'],.Parere precibus cupere me fateor tuis;,1,404, pa*re_re^ pre^ci^bu*s cu^pe^re^ me_ fa^te^o_r tu^i*s,['#iason'],0,17
['545'],"pietas vetat: namque istud ut possim pati,",0.918918919,405, pi^e^ta_s ve^ta_t na*mqv(e) i_stu^d u_t po*ssi_m pa^ti*,['#iason'],1,17
['546'],non ipse memet cogat et rex et socer.,1,406, no*n i_pse^ me_me*t co_ga^t e_t re*x e_t so^ce*r,['#iason'],0,17
['547'],"haec causa vitae est, hoc perusti pectoris",1,407, h[ae]c c[au]sa^ vi_t(ae) e*st ho_c pe^ru_sti* pe_cto^ri*s,['#iason'],1,17
['548'],curis levamen. spiritu citius queam,0.903225806,408,cu*ri_s le^va_me*n spi_ri^tu_ ci^ti^u_s qve^a*m,['#iason'],0,17
"['549', '549b']","carere, membris, luce. Sic natos amat?",1,409, ca*re_re^ me_mbri*s lu_ce^ si_c na*to_s a^ma*t,"['#iason', '#medea']",0,17
['550'],"bene est, tenetur, vulneri patuit locus.—",1,410,be*n(e) e_st te^ne_tu*r vu_lne^ri_ pa^tu^i_t lo^cu*s,['#medea'],1,18
['551'],suprema certe liceat abeuntem loqui,0.96875,411, su*pre_ma^ ce_rte* li^ce^a^t a^be^u*nte_m lo^qvi*,['#medea'],0,18
['552'],"mandata, liceat ultimum amplexum dare:",1,412, ma*nda_ta^ li^ce^a*t u_lti^m(u)m a_mple*xu_m da^re*,['#medea'],1,18
['553'],"gratum est et illud, voce iam extrema peto,",0.921052632,413, gra*t(u)m e_st e^t i_llu*d vo_ce^ j(a)m e_xtre*ma_ pe^to*,['#medea'],2,18
['554'],"ne, si qua noster dubius effudit dolor,",0.911764706,414, ne* si_ qva^ no_ste*r du^bi^u^s e_ffu*di_t do^lo*r,['#medea'],0,18
['555'],maneant in animo verba: melioris tibi,1,415, ma^ne^a_nt i^n a^ni^mo* ve_rba^ me^li^o*ri_s ti^bi*,['#medea'],0,18
['556'],memoria nostri sedeat; haec irae data,1,416,me*mo^ri^a^ no_stri* se^de^a^t h[ae]c i*r[ae] da^ta*,['#medea'],0,18
"['557', '557b']",oblitterentur. Omnia ex animo expuli,1,417, o*bli_tte^re_ntu*r o_mni^(a) e_x a^ni^m(o) e_xpu^li*,"['#medea', '#iason']",2,18
['558'],"precorque et ipse, fervidam ut mentem regas",0.923076923,418, pre*co_rqv(e) e^t i_pse* fe_rvi^d(a)m u_t me*nte_m re^ga*s,['#iason'],2,
['559'],placideque tractes: miserias lenit quies.,0.833333333,419, pla^ci^de_qve^ tra_cte*s mi^se^ri^a_s le*ni_t qvi^e*s,['#iason'],0,
['560'],"Discessit, itane est? vadis oblitus mei",1,420, di*sce_ssi^t i^ta^n(e) e*st va_di^s o_bli*tu_s me^i*,['#medea'],1,19
['561'],et tot meorum facinorum? excidimus tibi?,1,421, e*t to_t me^o_ru*m fa^ci^no^r(u)m e_xci^di^mu_s ti^bi*,['#medea'],1,19
['562'],"numquam excidemus. hoc age, omnis advoca",0.914285714,422, nu*mqv(a)m e_xci^de_mu*s ho_c a^g(e) o_mni*s a_dvo^ca*,['#medea'],2,19
['563'],"vires et artes, fructus est scelerum tibi",1,423, vi*re_s e^t a_rte*s fru_ctu^s e_st sce^le^ru_m ti^bi*,['#medea'],0,19
['564'],"nullum scelus putare, vix fraudi est locus:",1,424, nu*llu_m sce^lu_s pu*ta_re^ vi_x fr[au]d(i) e_st lo^cu*s,['#medea'],1,19
['565'],"timemur. hac aggredere, qua nemo potest",0.911764706,425, ti*me_mu^r ha_c a*ggre^de^re^ qva_ ne*mo_ po^te*st,['#medea'],0,19
['566'],"quicquam timere, perge, nunc aude, incipe",0.857142857,426, qvi*cqva_m ti^me_re* pe_rge^ nu_nc [au]d(e) i_nci^pe*,['#medea'],1,19
['567'],"quicquid potest Medea, quicquid non potest.",0.657894737,427, qvi*dqvi_d po^te_st me*de_a^ qvi_dqvi*d no_n po^te*st,['#medea'],0,19
['568'],"Tu, fida nutrix, socia maeroris mei",1,428, tu* fi_da^ nu_tri*x so^ci^a^ m[ae]ro*ri_s me^i*,['#medea'],0,19
['569'],"variique casus, misera consilia adiuva,",0.823529412,429, va^ri^i_qve^ ca_su*s mi^se^ra^ co_nsi^li^(a) a_dju^va*,['#medea'],1,19
['570'],"est palla nobis, munus aetherium, domus",0.882352941,430, e*st pa_lla^ no_bi*s mu_nu^s [ae]the^ri^[ae] do^mu*s,['#medea'],0,19
['571'],"decusque regni, pignus Aeetae datum",0.903225806,431,de*cu_sqve^ re_gni* pi_gnu^s [ae]e*t[ae] da^tu*m,['#medea'],0,19
['572'],"a Sole generis, est et auro textili",1,432, a* so_le^ ge^ne^ri*s e_st e^t [au]ro* te_xti^li*,['#medea'],0,19
['573'],monile fulgens quodque gemmarum nitor,0.823529412,433, mo*ni_le^ fu_lge*ns qvo_dqve^ ge_mma*ru_m ni^to*r,['#medea'],0,19
['574'],"distinguit aurum, quo solent cingi comae,",0.833333333,434, di*sti_ngvi^t [au]ru*m qvo_ so^le_nt ci*ngi_ co^m[ae],['#medea'],0,19
['575'],"haec nostra nati dona nubenti ferant,",1,435, h[ae]c no_stra^ na_ti* do_na^ nu_be*nti_ fe^ra*nt,['#medea'],0,19
['576'],"sed ante diris inlita ac tincta artibus,",1,436, se*d a_nte^ di_ri*s i_nli^t(a) a_c ti*nct(a) a_rti^bu*s,['#medea'],2,19
['577'],"vocetur Hecate, sacra letifica appara:",1,437,vo*ce_tu^r he^ca^te* sa_cra^ le_ti^fi^c(a) a_ppa^ra*,['#medea'],1,19
['578'],"statuantur arae, flamma iam tectis sonet.",0.916666667,438, sta^tu^a_ntu^r a_r[ae] fla_mma^ ja_m te*cti_s so^ne*t,['#medea'],0,19
['579'],Nulla vis flammae tumidive venti,0,,,['#chorus'],,
['580'],"tanta, nec teli metuenda torti,",0,,,['#chorus'],,
['581'],quanta cum coniunx viduata taedis,0,,,['#chorus'],,
['582'],ardet et odit;,0,,,['#chorus'],,
['583'],non ubi hibernos nebulosus imbres,0,,,['#chorus'],,
['584'],Auster advexit properatque torrens,0,,,['#chorus'],,
['585'],Hister et iunctos vetat esse pontes,0,,,['#chorus'],,
['586'],ac vagus errat;,0,,,['#chorus'],,
['587'],"non ubi impellit Rhodanus profundum,",0,,,['#chorus'],,
['588'],aut ubi in rivos nivibus solutis,0,,,['#chorus'],,
['589'],sole iam forti medioque vere,0,,,['#chorus'],,
['590'],tabuit Haemus.,0,,,['#chorus'],,
['591'],caecus est ignis stimulatus ira,0,,,['#chorus'],,
['592'],nec regi curat patiturve frenos,0,,,['#chorus'],,
['593'],aut timet mortem: cupit ire in ipsos,0,,,['#chorus'],,
['594'],obvius enses.,0,,,['#chorus'],,
['595'],"parcite, o divi, veniam precamur,",0,,,['#chorus'],,
['596'],"vivat ut tutus mare qui subegit,",0,,,['#chorus'],,
['597'],sed furit vinci dominus profundi,0,,,['#chorus'],,
['598'],regna secunda.,0,,,['#chorus'],,
['599'],ausus aeternos agitare currus,0,,,['#chorus'],,
['600'],immemor metae iuvenis paternae,0,,,['#chorus'],,
['601'],quos polo sparsit furiosus ignes,0,,,['#chorus'],,
['602'],ipse recepit.,0,,,['#chorus'],,
['603'],constitit nulli via nota magno:,0,,,['#chorus'],,
['604'],"vade qua tutum populo priori,",0,,,['#chorus'],,
['605'],rumpe nec sacro vidente sancta,0,,,['#chorus'],,
['606'],foedera mundi.,0,,,['#chorus'],,
['607'],Quisquis audacis tetigit carinae,0,,,['#chorus'],,
['608'],nobiles remos nemorisque sacri,0,,,['#chorus'],,
